st_name,value,st_num,property_id,zip_code
PRINCE ,461800,2,0303260008,02113
NORTH,2208000,5 7,0303261000,02113
NORTH,3596700,13 9,0303262000,02113
NORTH,1202000,15 17,0303263000,02113
NORTH,712200,19,0303264000,02113
NORTH,292400,27,0303265000,02113
NORTH,1825000,29,0303266000,02113
NORTH,1825000,29,0303266000,02113
NORTH,633500,33,0303267000,02113
NORTH,1047500,37,0303268000,02113
BAKERS,3199000,5,0303270000,02113
NORTH,3497000,176 178,0303271000,02113
RICHMOND,5529500,139 143,0303272000,02109
RICHMOND,405000,147 149,0303273002,02109
RICHMOND,542900,147 149,0303273004,02109
RICHMOND,542900,147 149,0303273006,02109
BROAD,71000,80,0303990324,02110
RICHMOND,542900,147 149,0303273008,02109
RICHMOND,542900,147 149,0303273010,02109
RICHMOND,1434500,151 153,0303274000,02109
WASHINGTON,40000,308,0303906001,02108
HANOVER,1007000,279 281,0303275000,02113
HANOVER,265500,283 -285,0303275012,02113
HANOVER,441000,283 -285,0303275014,02113
HANOVER,441000,283 -285,0303275016,02113
HANOVER,441000,283 -285,0303275018,02113
HANOVER,190890,287 295,0303277005,02113
HANOVER,1286000,287 295,0303277010,02113
HANOVER,1477000,287 295,0303277015,02113
HANOVER,342000,287 295,0303277025,02113
HANOVER,1984290,287 -295,0303277026,02113
HANOVER,638505,287 295,0303277050,02113
HANOVER,1630230,287 295,0303277052,02113
HANOVER,506415,287 295,0303277054,02113
HANOVER,684075,287 295,0303277058,02113
HANOVER,676725,287 295,0303277060,02113
HANOVER,561015,287 295,0303277062,02113
HANOVER,675885,287 295,0303277064,02113
HANOVER,532035,287 295,0303277066,02113
HANOVER,1184500,307 309,0303279000,02113
LATHROP,544600,4,0303280002,02113
LATHROP,499200,4,0303280004,02113
MILK,1339600,   ,0303941010,02109
LATHROP,499200,4,0303280006,02113
LOTHROP,1292400,8,0303281000,02113
LOTHROP,714454,6,0303283000,02113
LOTHROP,740646,5,0303284000,02113
HANOVER,2572500,317 315,0303285000,02113
HANOVER,1876500,323 319,0303286000,02113
HANOVER,1736500,329 325,0303287000,02113
HANOVER,1638000,213,0303288000,02113
HANOVER,2352500,221 215,0303289000,02113
MECHANIC,993800,1,0303290000,02113
HANOVER,3337000,237 229,0303291000,02113
BOARD,3356000,11,0303292000,02113
BOARD,1744889,2,0303293000,02113
HANOVER,2169625,247 243,0303295000,02113
HANOVER,959230,249 251,0303296000,02113
HANOVER,8300,   ,0303296005,02113
HANOVER,1455500,255 253,0303297000,02113
HANOVER,9300,   ,0303297005,02113
HANOVER,1602000,257,0303298000,02113
HANOVER,2712500,263 261,0303299000,02113
HANOVER,1828000,275 267,0303300000,02113
RICHMOND,2022000,142 152,0303301000,02109
RICHMOND,12521060,130 -140,0303305010,02109
NORTH,6638940,150,0303306010,02109
NORTH,1284000,140,0303307000,02109
HANOVER,6770200,   ,0303308000,02113
BLACKSTONE,9940300,   ,0303324000,02109
MARSHALL,4338000,9-Jul,0303337000,02108
BLACKSTONE,1054000,112 -108HF,0303338000,02109
BLACKSTONE,272637,106 102,0303339000,02109
BLACKSTONE,386863,100,0303340000,02109
BLACKSTONE,2513500,88 - 98,0303341000,02109
BLACKSTONE,920500,72 86,0303342000,02109
CREEK,854600,   ,0303343000,02109
CREEK,720043,   ,0303344000,02109
CREEK,246458,   ,0303345000,02109
MARSHALL,1667000,10 10A,0303346000,02108
UNION,5192000,45 - 55,0303347000,02108
HANOVER,1605000,145 - 149,0303350000,02108
UNION,435500,37,0303351000,02108
UNION,1747500,41,0303352000,02108
MARSHALL,3707000,22 14,0303353002,02108
MARSHALL,728000,22 14,0303353010,02108
MARSHALL,1865000,11-Dec,0303354000,02108
UNION,6895500,31 - 35,0303355000,02108
NORTH,12473000,6 12,0303356000,02113
UNION,1767500,15,0303357000,02108
UNION,3252000,17 21,0303361000,02108
UNION,1273000,25,0303361050,02108
UNION,888500,25,0303361070,02108
BLACKSTONE,47435528,54 68,0303365000,02109
NORTH,1271000,247 251,0303468000,02113
NORTH,2435169,20 22,0303369000,02109
NORTH,5981803,16 18,0303370000,02109
NORTH,20880400,101,0303404000,02109
CROSS,6738400,   ,0303404050,02113
CLINTON,63596000,20 30,0303409000,02109
CROSS,6293900,   ,0303435000,02109
NORTH,1033000,149,0303459000,02109
NORTH,1109900,157 159,0303460000,02109
NORTH,866500,163 165,0303461000,02109
RICHMOND,3488000,108 116,0303462000,02109
FULTON,3198500,70,0303465000,02109
FULTON,2421700,   ,0303465100,02109
CROSS,3001200,   ,0303466000,02109
NORTH,580600,243,0303469002,02113
NORTH,580100,243,0303469004,02113
NORTH,445800,243,0303469006,02113
NORTH,447400,243,0303469008,02113
NORTH,397800,243,0303469010,02113
NORTH,476500,243,0303469012,02113
NORTH,352100,243,0303469014,02113
NORTH,492300,243,0303469016,02113
NORTH,676200,243,0303469018,02113
FULTON,536900,138,0303469020,02109
ATLANTIC,102543300,   ,0303956100,02109
FULTON,1293400,134 136,0303470002,02109
FULTON,1293400,134 136,0303470004,02109
FULTON,1245000,134 136,0303470006,02109
FULTON,1277220,134 136,0303470008,02109
FULTON,1361000,134 136,0303470010,02109
FULTON,487800,130 132,0303471002,02109
FULTON,903200,130 132,0303471004,02109
FULTON,1004100,126 128,0303471006,02109
FULTON,695700,126 128,0303471008,02109
FULTON,536200,130 132,0303471010,02109
FULTON,619400,130 132,0303471012,02109
FULTON,806000,126 128,0303471014,02109
FULTON,459600,130 132,0303471016,02109
FULTON,663400,130 132,0303471018,02109
FULTON,763100,126 128,0303471020,02109
FULTON,504900,130 132,0303471022,02109
FULTON,632800,130 132,0303471024,02109
FULTON,640900,126 128,0303471026,02109
FULTON,449000,130 132,0303471028,02109
FULTON,1362870,130 132,0303471030,02109
FULTON,762500,126 128,0303471032,02109
FULTON,931300,130 132,0303471034,02109
ATLANTIC,1891400,   ,0303957010,02110
FULTON,810630,122 124,0303471036,02109
FULTON,528400,122 124,0303471038,02109
FULTON,587800,122 124,0303471040,02109
FULTON,591100,122 124,0303471042,02109
FULTON,591100,122 124,0303471044,02109
FULTON,1161200,122 124,0303471046,02109
FULTON,26000,120,0303474002,02109
FULTON,27500,120,0303474004,02109
FULTON,28500,120,0303474006,02109
FULTON,366000,120,0303474008,02109
FULTON,273700,120,0303474010,02109
FULTON,57000,108,0303477004,02109
FULTON,388080,120,0303474012,02109
FULTON,493920,120,0303474014,02109
FULTON,225000,120,0303474016,02109
FULTON,254000,120,0303474018,02109
FULTON,204000,120,0303474020,02109
FULTON,114000,120,0303474022,02109
FULTON,74000,120,0303474024,02109
FULTON,146500,120,0303474026,02109
FULTON,958335,120,0303474028,02109
FULTON,784980,120,0303474030,02109
FULTON,850500,120,0303474032,02109
FULTON,982170,120,0303474034,02109
FULTON,965055,120,0303474036,02109
ATLANTIC,9819200,   ,0304055000,02110
FULTON,794955,120,0303474044,02109
FULTON,1657005,120,0303474046,02109
FULTON,860685,120,0303474048,02109
FULTON,1578570,120,0303474050,02109
FULTON,670950,120,0303474052,02109
FULTON,886515,120,0303474054,02109
FULTON,1482390,120,0303474056,02109
FULTON,748230,120,0303474058,02109
FULTON,1384530,120,0303474060,02109
FULTON,647535,120,0303474062,02109
FULTON,829605,120,0303474064,02109
FULTON,1821330,120,0303474066,02109
FULTON,1839600,120,0303474068,02109
FULTON,836535,120,0303474072,02109
FULTON,1160775,120,0303474074,02109
FULTON,673260,120,0303474076,02109
FULTON,1230285,120,0303474078,02109
FULTON,737520,120,0303474080,02109
FULTON,1756020,120,0303474082,02109
FULTON,1814190,120,0303474084,02109
FULTON,841500,114,0303475004,02109
FULTON,922700,114,0303475006,02109
FULTON,862400,114,0303475008,02109
FULTON,750500,114,0303475010,02109
FULTON,2046585,114,0303475012,02109
FULTON,1556550,112,0303475014,02109
FULTON,821300,112,0303475016,02109
FULTON,953400,112,0303475018,02109
FULTON,995900,112,0303475020,02109
FULTON,941900,112,0303475022,02109
FULTON,865500,112,0303475024,02109
FULTON,1753650,112,0303475026,02109
FULTON,723030,108,0303477002,02109
FULTON,950985,108,0303477006,02109
FULTON,819105,108,0303477008,02109
FULTON,3139605,108,0303477010,02109
FULTON,447000,100,0303478002,02109
FULTON,1507695,100,0303478004,02109
FULTON,940905,100,0303478006,02109
FULTON,1314495,100,0303478008,02109
FULTON,1298325,100,0303478010,02109
FULTON,574140,100,0303478012,02109
FULTON,596100,100,0303478014,02109
BROAD,71000,80,0303990326,02110
COMMERCIAL,767000,220,0303512009,02109
FULTON,751200,100,0303478016,02109
FULTON,662655,100,0303478018,02109
FULTON,627480,100,0303478020,02109
FULTON,1044540,100,0303478022,02109
FULTON,617400,100,0303478024,02109
FULTON,167300,100,0303478026,02109
FULTON,972300,100,0303478028,02109
FULTON,484800,100,0303478030,02109
FULTON,577080,100,0303478032,02109
FULTON,765765,100,0303478034,02109
FULTON,663075,100,0303478036,02109
FULTON,641550,100,0303478038,02109
FULTON,1115625,100,0303478040,02109
FULTON,621495,100,0303478042,02109
FULTON,203800,100,0303478044,02109
FULTON,945735,100,0303478046,02109
FULTON,596190,100,0303478048,02109
FULTON,487515,100,0303478050,02109
FULTON,735630,100,0303478052,02109
FULTON,972510,100,0303478054,02109
FULTON,1020100,100,0303478056,02109
FULTON,986580,100,0303478058,02109
FULTON,993405,100,0303478060,02109
FULTON,675570,100,0303478062,02109
FULTON,567840,100,0303478064,02109
FULTON,1221045,100,0303478066,02109
FULTON,1163925,100,0303478068,02109
FULTON,591885,100,0303478070,02109
FULTON,1209705,100,0303478072,02109
FULTON,2439255,100,0303478074,02109
RICHMOND,210900,81,0303478076,02109
RICHMOND,222800,81,0303478078,02109
RICHMOND,344100,81,0303478080,02109
RICHMOND,403600,81,0303478082,02109
RICHMOND,511875,81,0303478084,02109
RICHMOND,736995,81,0303478086,02109
RICHMOND,542640,81,0303478088,02109
RICHMOND,551190,81,0303478090,02109
RICHMOND,897120,81,0303478092,02109
RICHMOND,698250,81,0303478094,02109
RICHMOND,738780,81,0303478096,02109
RICHMOND,586110,81,0303478098,02109
RICHMOND,695625,81,0303478100,02109
RICHMOND,603540,81,0303478102,02109
RICHMOND,580860,81,0303478104,02109
RICHMOND,1036665,81,0303478106,02109
FULTON,687330,100,0303478108,02109
RICHMOND,889350,81,0303478110,02109
RICHMOND,1212855,81,0303478112,02109
RICHMOND,545265,81,0303478114,02109
RICHMOND,713160,81,0303478116,02109
RICHMOND,1347570,81,0303478118,02109
RICHMOND,1191750,81,0303478120,02109
RICHMOND,568365,81,0303478122,02109
RICHMOND,580755,81,0303478124,02109
RICHMOND,1159725,81,0303478126,02109
FULTON,535710,100,0303478128,02109
RICHMOND,938700,81,0303478130,02109
RICHMOND,1476615,81,0303478132,02109
ATLANTIC,13363600,   ,0304055020,02110
RICHMOND,1297170,81,0303478134,02109
NORTH,7383800,201,0303483001,02113
NORTH,420500,201,0303483002,02113
RICHMOND,964000,115,0303486000,02109
RICHMOND,2687500,119 123,0303487000,02109
NORTH,448000,175 181,0303488000,02113
NORTH,319500,183 185,0303489000,02113
QUINCY,3073500,5-Mar,0303490000,02113
NORTH,541300,187 189,0303493002,02113
NORTH,822900,187 189,0303493004,02113
NORTH,455000,187 189,0303493006,02113
NORTH,510700,187 189,0303493008,02113
NORTH,482200,187 189,0303493010,02113
NORTH,502200,187 189,0303493012,02113
NORTH,482200,187 189,0303493014,02113
NORTH,502200,187 189,0303493016,02113
NORTH,485400,187 189,0303493018,02113
NORTH,769100,187 189,0303493020,02113
NORTH,1844000,225 227,0303504000,02113
NORTH,399500,229 233,0303505002,02113
NORTH,595900,229 233,0303505004,02113
NORTH,582800,229 233,0303505006,02113
NORTH,539500,229 233,0303505008,02113
NORTH,315200,281,0303523000,02113
FLEET,314700,59,0303506002,02109
FLEET,618000,59,0303506004,02109
FLEET,584700,59,0303506006,02109
FLEET,602500,59,0303506008,02109
FLEET,510700,59,0303506010,02109
COMMERCIAL,166000,252,0303506012,02109
COMMERCIAL,1640000,248 250,0303507000,02109
COMMERCIAL,4295000,240 246,0303508000,02109
COMMERCIAL,389000,236,0303510002,02109
COMMERCIAL,685053,236,0303510004,02109
COMMERCIAL,836360,236,0303510006,02109
COMMERCIAL,1696410,236,0303510008,02109
BROAD,71000,80,0303990328,02110
COMMERCIAL,669500,232,0303511002,02109
COMMERCIAL,791246,232,0303511004,02109
COMMERCIAL,741703,232,0303511006,02109
COMMERCIAL,1497517,232,0303511008,02109
COMMERCIAL,246500,220,0303512002,02109
COMMERCIAL,415500,220,0303512004,02109
COMMERCIAL,1207572,220,0303512005,02109
COMMERCIAL,1796938,220,0303512006,02109
COMMERCIAL,692160,220,0303512008,02109
COMMERCIAL,742800,220,0303512010,02109
COMMERCIAL,1545206,220,0303512012,02109
COMMERCIAL,1509774,220,0303512014,02109
COMMERCIAL,640100,220,0303512016,02109
COMMERCIAL,5534000,210 218,0303515000,02109
LEWIS,1533500,8 10,0303516000,02109
LEWIS,1380500,12,0303517000,02113
NORTH,1490500,261 261A,0303518000,02113
NORTH,1093382,263 265,0303519000,02113
NORTH,1023114,267 269,0303520000,02113
NORTH,1363000,271 -273,0303521020,02113
NORTH,1186500,275 -277,0303521040,02113
NORTH,1203500,279 C,0303522000,02113
FLEET,560938,57,0303524002,02109
FLEET,877560,57,0303524004,02109
FLEET,564337,57 A,0303524006,02109
COMMERCIAL,2527445,280 290,0303525000,02109
COMMERCIAL,962055,   ,0303527000,02109
COMMERCIAL,1379000,266,0303530000,02109
COMMERCIAL,26460500,145,0303551000,02109
FLEET,1971000,50,0303531002,02109
FLEET,1680500,50,0303531004,02109
FLEET,1971000,50,0303531006,02109
FLEET,1680500,50,0303531008,02109
FLEET,2221500,50,0303531010,02109
FLEET,1775500,50,0303531012,02109
FLEET,2181400,50,0303531014,02109
FLEET,1964400,50,0303531016,02109
NORTH,2892000,293 297,0303532000,02113
NORTH,594900,301,0303533002,02113
NORTH,559200,301,0303533004,02113
NORTH,357100,301,0303533006,02113
NORTH,352500,301,0303533008,02113
NORTH,605800,301,0303533010,02113
NORTH,567839,305,0303534002,02113
NORTH,300966,305,0303534004,02113
NORTH,677637,305,0303534006,02113
NORTH,679491,305,0303534008,02113
NORTH,720176,305,0303534010,02113
NORTH,1187000,307 309,0303535000,02113
COMMERCIAL,1224500,350 348,0303536000,02109
COMMERCIAL,1026000,342,0303537002,02109
COMMERCIAL,663835,342,0303537004,02109
COMMERCIAL,562689,342,0303537006,02109
COMMERCIAL,634892,342,0303537008,02109
COMMERCIAL,663835,342,0303537010,02109
COMMERCIAL,525300,342,0303537012,02109
COMMERCIAL,630772,342,0303537014,02109
COMMERCIAL,1940932,342,0303537016,02109
BROAD,71000,80,0303990330,02110
COMMERCIAL,1131867,342,0303537018,02109
COMMERCIAL,456500,338,0303538002,02109
COMMERCIAL,698700,338,0303538004,02109
COMMERCIAL,837400,338,0303538006,02109
COMMERCIAL,752400,338,0303538008,02109
COMMERCIAL,971800,338,0303538010,02109
BROAD,71000,80,0303990246,02110
COMMERCIAL,808600,338,0303538012,02109
COMMERCIAL,879500,334 336,0303539000,02109
COMMERCIAL,657500,328 326,0303540002,02109
NORTH,208500,341,0303540006,02113
COMMERCIAL,403000,328 326,0303540008,02109
COMMERCIAL,310200,328 326,0303540010,02109
COMMERCIAL,506600,328 326,0303540012,02109
COMMERCIAL,418400,328 326,0303540014,02109
COMMERCIAL,580500,328 326,0303540016,02109
COMMERCIAL,570100,328 326,0303540018,02109
COMMERCIAL,309100,328 326,0303540020,02109
COMMERCIAL,506000,328 326,0303540022,02109
COMMERCIAL,415800,328 326,0303540024,02109
COMMERCIAL,561400,328 326,0303540026,02109
COMMERCIAL,617900,328 326,0303540028,02109
COMMERCIAL,308700,328 326,0303540030,02109
COMMERCIAL,476600,328 326,0303540032,02109
COMMERCIAL,414700,328 326,0303540034,02109
COMMERCIAL,543300,328 326,0303540036,02109
COMMERCIAL,646600,328 326,0303540038,02109
COMMERCIAL,507100,328 326,0303540042,02109
COMMERCIAL,413700,328 326,0303540044,02109
COMMERCIAL,534800,328 326,0303540046,02109
COMMERCIAL,21292900,204 174,0303560000,02109
COMMERCIAL,755600,328 326,0303540048,02109
COMMERCIAL,1675500,300,0303543002,02109
COMMERCIAL,502500,300,0303543004,02109
COMMERCIAL,488400,300,0303543010,02109
COMMERCIAL,465000,300,0303543012,02109
COMMERCIAL,1121700,300,0303543014,02109
COMMERCIAL,1093500,300,0303543016,02109
COMMERCIAL,764000,300,0303543018,02109
COMMERCIAL,657200,300,0303543020,02109
COMMERCIAL,743200,300,0303543022,02109
COMMERCIAL,881500,300,0303543024,02109
COMMERCIAL,470800,300,0303543026,02109
COMMERCIAL,502900,300,0303543028,02109
COMMERCIAL,502900,300,0303543030,02109
COMMERCIAL,508000,300,0303543032,02109
COMMERCIAL,733700,300,0303543034,02109
COMMERCIAL,656700,300,0303543036,02109
COMMERCIAL,1200100,300,0303543038,02109
COMMERCIAL,701700,300,0303543040,02109
COMMERCIAL,488400,300,0303543042,02109
COMMERCIAL,445600,300,0303543044,02109
COMMERCIAL,1017100,300,0303543046,02109
COMMERCIAL,1093500,300,0303543048,02109
COMMERCIAL,676900,300,0303543050,02109
COMMERCIAL,657200,300,0303543052,02109
COMMERCIAL,655700,300,0303543054,02109
COMMERCIAL,925400,300,0303543056,02109
COMMERCIAL,455200,300,0303543058,02109
COMMERCIAL,551800,300,0303543060,02109
COMMERCIAL,498900,300,0303543062,02109
COMMERCIAL,468600,300,0303543064,02109
COMMERCIAL,852400,300,0303543066,02109
COMMERCIAL,608500,300,0303543068,02109
COMMERCIAL,1110600,300,0303543070,02109
COMMERCIAL,855100,300,0303543072,02109
COMMERCIAL,488400,300,0303543074,02109
COMMERCIAL,441800,300,0303543076,02109
COMMERCIAL,930700,300,0303543078,02109
COMMERCIAL,1158900,300,0303543080,02109
COMMERCIAL,764000,300,0303543082,02109
COMMERCIAL,657200,300,0303543084,02109
COMMERCIAL,738700,300,0303543086,02109
COMMERCIAL,881500,300,0303543088,02109
COMMERCIAL,557900,300,0303543090,02109
COMMERCIAL,479700,300,0303543092,02109
COMMERCIAL,510500,300,0303543094,02109
COMMERCIAL,533900,300,0303543096,02109
COMMERCIAL,748300,300,0303543098,02109
COMMERCIAL,492500,300,0303543100,02109
COMMERCIAL,941900,300,0303543102,02109
COMMERCIAL,798000,300,0303543104,02109
COMMERCIAL,509100,300,0303543106,02109
COMMERCIAL,484200,300,0303543108,02109
COMMERCIAL,930700,300,0303543110,02109
COMMERCIAL,1365900,300,0303543112,02109
COMMERCIAL,1361700,300,0303543114,02109
COMMERCIAL,639500,300,0303543116,02109
COMMERCIAL,1075500,300,0303543118,02109
COMMERCIAL,746300,300,0303543120,02109
COMMERCIAL,624800,300,0303543122,02109
COMMERCIAL,557700,300,0303543124,02109
COMMERCIAL,784900,300,0303543126,02109
COMMERCIAL,493900,300,0303543128,02109
COMMERCIAL,740400,300,0303543130,02109
COMMERCIAL,712700,300,0303543132,02109
COMMERCIAL,596200,300,0303543134,02109
COMMERCIAL,571300,300,0303543136,02109
COMMERCIAL,1063000,300,0303543138,02109
WASHINGTON,266500,333,0304721112,02108
COMMERCIAL,1093500,300,0303543140,02109
COMMERCIAL,1413100,300,0303543142,02109
COMMERCIAL,677200,300,0303543144,02109
COMMERCIAL,1184100,300,0303543146,02109
COMMERCIAL,746300,300,0303543148,02109
COMMERCIAL,624800,300,0303543150,02109
COMMERCIAL,574500,300,0303543152,02109
COMMERCIAL,767500,300,0303543154,02109
COMMERCIAL,623700,300,0303543156,02109
COMMERCIAL,1142600,300,0303543158,02109
COMMERCIAL,509100,300,0303543160,02109
COMMERCIAL,484200,300,0303543162,02109
COMMERCIAL,1017800,300,0303543164,02109
COMMERCIAL,1303200,300,0303543166,02109
COMMERCIAL,1481400,300,0303543168,02109
COMMERCIAL,730300,300,0303543170,02109
COMMERCIAL,1284300,300,0303543172,02109
COMMERCIAL,746300,300,0303543174,02109
COMMERCIAL,641000,300,0303543176,02109
COMMERCIAL,2353600,300,0303543178,02109
COMMERCIAL,596200,300,0303543180,02109
COMMERCIAL,484200,300,0303543182,02109
COMMERCIAL,1155400,300,0303543184,02109
COMMERCIAL,1292100,300,0303543186,02109
COMMERCIAL,1413100,300,0303543188,02109
COMMERCIAL,917600,300,0303543190,02109
COMMERCIAL,1298200,300,0303543192,02109
COMMERCIAL,811800,300,0303543194,02109
COMMERCIAL,738700,300,0303543196,02109
COMMERCIAL,1609600,300,0303543198,02109
COMMERCIAL,2149800,300,0303543200,02109
COMMERCIAL,2299700,300,0303543202,02109
COMMERCIAL,1066100,300,0303543204,02109
COMMERCIAL,2090300,300,0303543206,02109
COMMERCIAL,1038700,300,0303543208,02109
COMMERCIAL,1598900,300,0303543210,02109
COMMERCIAL,2047300,300,0303543212,02109
COMMERCIAL,2225300,300,0303543214,02109
COMMERCIAL,1525700,300,0303543216,02109
COMMERCIAL,1953800,300,0303543218,02109
NORTH,2230000,351 A,0303544000,02113
COMMERCIAL,708400,227,0303546000,02109
ATLANTIC,1702000,45 63,0303547040,02110
COMMERCIAL,736575,170,0303565002,02109
ATLANTIC,1090500,45 63,0303547050,02110
ATLANTIC,1004900,45 63,0303547052,02110
ATLANTIC,1039400,45 63,0303547054,02110
ATLANTIC,982000,45 63,0303547056,02110
ATLANTIC,916400,45 63,0303547058,02110
ATLANTIC,888600,45 63,0303547060,02110
ATLANTIC,1229600,45 63,0303547062,02110
ATLANTIC,1230100,45 63,0303547064,02110
ATLANTIC,777300,45 63,0303547066,02110
ATLANTIC,530100,45 63,0303547068,02110
ATLANTIC,1220600,45 63,0303547072,02110
WASHINGTON,131500,333,0304721242,02108
ATLANTIC,907300,45 63,0303547074,02110
ATLANTIC,1010200,45 63,0303547076,02110
ATLANTIC,1022600,45 63,0303547078,02110
ATLANTIC,937600,45 63,0303547080,02109
ATLANTIC,975300,63,0303547082,02110
ATLANTIC,1058300,63,0303547084,02110
ATLANTIC,2461500,45 63,0303547086,02110
ATLANTIC,1527500,45 63,0303547090,02110
ATLANTIC,1154400,45 63,0303547092,02110
ATLANTIC,1316300,45 63,0303547094,02110
ATLANTIC,1435100,45 63,0303547096,02110
ATLANTIC,842600,45 63,0303547098,02110
ATLANTIC,531700,45 63,0303547100,02110
ATLANTIC,1234000,45 63,0303547102,02110
ATLANTIC,1424200,45 63,0303547104,02110
ATLANTIC,870600,45 63,0303547106,02110
ATLANTIC,1195000,45 63,0303547108,02110
ATLANTIC,863100,45 63,0303547110,02110
ATLANTIC,1384500,45 63,0303547112,02110
ATLANTIC,2008000,45 63,0303547114,02110
ATLANTIC,1232000,45 63,0303547116,02110
ATLANTIC,796100,45 63,0303547118,02110
ATLANTIC,1850100,45 63,0303547120,02110
ATLANTIC,592700,45 63,0303547122,02110
ATLANTIC,1213700,45 63,0303547124,02110
ATLANTIC,1002600,45 63,0303547126,02110
ATLANTIC,925100,45 63,0303547128,02110
ATLANTIC,942000,45 63,0303547130,02110
ATLANTIC,1200200,45 63,0303547132,02110
ATLANTIC,3870500,65 69,0303548000,02110
ATLANTIC,20618000,79 - 85,0303549000,02110
COMMERCIAL,751500,   ,0303552000,02109
LEWIS,1161000,3 3A,0303555000,02109
LEWIS,154100,   ,0303556000,02109
COMMERCIAL,775215,170,0303565004,02109
COMMERCIAL,812385,170,0303565006,02109
COMMERCIAL,692895,170,0303565008,02109
COMMERCIAL,1272180,170,0303565010,02109
COMMERCIAL,439100,166,0303566002,02109
COMMERCIAL,454500,166,0303566004,02109
COMMERCIAL,605300,166,0303566006,02109
COMMERCIAL,610800,166,0303566008,02109
COMMERCIAL,1491400,166,0303566010,02109
COMMERCIAL,2047000,162 164,0303567000,02109
COMMERCIAL,464700,158 160,0303568002,02109
COMMERCIAL,489600,158 160,0303568004,02109
COMMERCIAL,686300,158 160,0303568006,02109
COMMERCIAL,796000,158 160,0303568008,02109
COMMERCIAL,801400,158 160,0303568010,02109
COMMERCIAL,935600,158 160,0303568012,02109
COMMERCIAL,922005,154,0303569002,02109
COMMERCIAL,833805,154,0303569004,02109
COMMERCIAL,816690,154,0303569006,02109
COMMERCIAL,811965,154,0303569008,02109
COMMERCIAL,1378230,154,0303569010,02109
COMMERCIAL,2232500,150 152,0303570000,02109
COMMERCIAL,2071000,146,0303571000,02109
COMMERCIAL,233500,144,0303575002,02109
COMMERCIAL,230000,  142A,0303575004,02109
COMMERCIAL,524400,142,0303575006,02109
COMMERCIAL,590000,142,0303575008,02109
COMMERCIAL,546600,142,0303575010,02109
COMMERCIAL,780200,142,0303575012,02109
COMMERCIAL,563700,142,0303575014,02109
COMMERCIAL,608700,142,0303575016,02109
COMMERCIAL,565900,142,0303575018,02109
COMMERCIAL,590000,142,0303575020,02109
COMMERCIAL,592100,142,0303575022,02109
COMMERCIAL,796600,142,0303575024,02109
COMMERCIAL,521600,142,0303575026,02109
COMMERCIAL,608700,142,0303575028,02109
COMMERCIAL,565900,142,0303575030,02109
COMMERCIAL,589900,142,0303575032,02109
COMMERCIAL,596400,142,0303575034,02109
COMMERCIAL,780200,142,0303575036,02109
COMMERCIAL,576900,142,0303575038,02109
COMMERCIAL,608700,142,0303575040,02109
COMMERCIAL,526300,142,0303575042,02109
COMMERCIAL,588600,142,0303575044,02109
COMMERCIAL,596400,142,0303575046,02109
COMMERCIAL,780200,142,0303575048,02109
COMMERCIAL,483800,142,0303575050,02109
COMMERCIAL,608700,142,0303575052,02109
COMMERCIAL,797100,142,0303575054,02109
COMMERCIAL,643300,142,0303575056,02109
COMMERCIAL,796300,142,0303575058,02109
COMMERCIAL,569800,142,0303575060,02109
COMMERCIAL,57000,   ,0303624000,02109
COMMERCIAL,659100,142,0303575062,02109
COMMERCIAL,296500,132 126,0303575064,02109
ARCHWAY,510600,2,0303575066,02109
ARCHWAY,517200,4,0303575068,02109
ARCHWAY,495900,6,0303575070,02109
COMMERCIAL,517400,142,0303575072,02109
RICHMOND,855000,65,0303577000,02109
FULTON,1682000,109 111,0303578000,02109
FULTON,800200,113,0303579002,02109
FULTON,564200,113,0303579004,02109
FULTON,512800,113,0303579006,02109
FULTON,534600,113,0303579008,02109
FULTON,520200,113,0303579010,02109
FULTON,834015,117,0303580002,02109
FULTON,635880,117,0303580004,02109
FULTON,559230,117,0303580006,02109
FULTON,589575,117,0303580008,02109
FULTON,617610,121,0303581002,02109
FULTON,624330,121,0303581004,02109
FULTON,629895,121,0303581006,02109
FULTON,668640,121,0303581008,02109
FANEUIL HALL,113000,1,0303689001,02109
FULTON,668640,121,0303581010,02109
FULTON,997395,125,0303582002,02109
FULTON,567420,125,0303582004,02109
FULTON,572040,125,0303582006,02109
FULTON,590310,125,0303582008,02109
FULTON,590310,125,0303582010,02109
FULTON,2144500,129 131,0303583000,02109
FULTON,1909000,133 135,0303584000,02109
FANEUIL HALL,370500,1,0303689005,02109
FULTON,606270,139,0303585002,02109
FULTON,643860,139,0303585004,02109
ATLANTIC,21303800,   ,0303780000,02110
FULTON,703605,139,0303585006,02109
FULTON,605115,139,0303585008,02109
FULTON,856800,139,0303585010,02109
FULTON,1585000,141 143,0303586000,02109
FULTON,1679000,145,0303587000,02109
FULTON,2435000,147,0303588000,02109
CROSS,120600,150,0303594000,02109
FULTON,1192000,45 47,0303595000,02109
FULTON,1192000,49 51,0303596000,02109
FULTON,695835,53,0303597002,02109
FULTON,801465,53,0303597004,02109
FULTON,833385,53,0303597006,02109
FULTON,814590,53,0303597008,02109
FULTON,987735,53,0303597010,02109
FULTON,561500,57,0303598002,02109
FULTON,481900,57,0303598004,02109
FULTON,675400,57,0303598006,02109
FULTON,647700,57,0303598008,02109
FULTON,1139200,57,0303598010,02109
FULTON,491000,57,0303598012,02109
